Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Borough_Staten Island
13075,4408032,122606.0,1950,1,100,102.2,4.4,0.9,11219062.3,121160.0,67.75,,,,,6.3900728677529335,4.21582445975981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,2799264,68840.0,1934,1,100,138.0,9.2,1.1,7256100.1,78682.1,,40.792035999999996,-73.971852,7.0,179.0,5.954281755980266,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13583,4994466,139068.0,2008,1,100,57.1,,,3583426.5,,,,,,,5.248601774302104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8858,4040463,213921.0,1961,1,100,25.2,6.4,0.0,603081.3,6062.1,44.51,40.895547,-73.908376,8.0,30701.0,3.4657359027997265,3.795713883027763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13798,3513910,87978.0,1930,1,100,85.1,6.0,,,,87.57,,,,,6.040016587690148,4.472438473534133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,4495647,137500.0,1990,1,100,35.8,8.7,0.1,739700.0,7397.0,66.07,40.717849,-74.003182,1.0,31.0,3.6712245188752153,4.190714786041794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,3935641,100772.0,1925,1,100,58.2,3.9,0.0,140054.8,1423.5,26.98,40.78242,-73.982917,7.0,163.0,5.810841546949609,3.2950958507796098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8096,5857962,92988.0,1931,1,100,58.7,3.0,,572343.6,,93.84,40.879228000000005,-73.872353,7.0,431.0,5.765191102784844,4.54159120434522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,5838208,52010.0,1920,1,100,41.2,4.9,0.2,1244463.2,12444.6,7.15,40.673331,-73.991395,6.0,121.0,4.191168746857641,1.9671123567059163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14551,4178067,54000.0,1981,1,100,101.7,0.2,0.9,4543600.0,49581.3,,,,,,5.4860409726309864,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,2814410,79498.0,1900,1,100,86.3,16.3,0.0,7394.1,86.8,5.8,40.738107,-73.990033,5.0,52.0,5.230038525794742,1.7578579175523736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13998,2640547,138500.0,1949,1,100,59.6,2.8,0.5,1375344.0,14964.3,,,,,,4.291828366755733,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14056,2815502,145244.0,1948,1,100,144.8,4.7,1.4,14015832.4,151797.2,,,,,,6.633055240753525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6684,2734684,52800.0,1940,1,100,83.9,4.1,0.8,4267899.9,46213.4,140.34,40.833767,-73.92024599999999,4.0,197.0,5.423627557513483,4.944068049824143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,5782753,82230.0,1939,1,100,79.6,5.3,0.0,123766.7,1266.7,31.71,40.772025,-73.9798,7.0,149.0,5.9301209168669295,3.456632088550256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14186,4940493,110538.0,1941,1,95,76.5,3.9,0.7,6967696.7,74003.0,79.67,,,,,5.9137732393921105,4.3778931033922746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,2689491,123557.0,1927,1,100,77.4,7.4,,230.7,,7.31,40.746638,-73.991963,5.0,95.0,6.071661089102259,1.9892432737616872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,5984911,95750.0,1931,1,100,34.7,5.2,0.2,1307496.7,15428.3,0.26,,,,,4.239886867512759,-1.3470736479666092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,2667339,120000.0,1916,1,95,58.9,16.9,0.0,170.6,2.3,0.0,40.74476,-73.985135,5.0,74.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10528,3094868,61566.0,1927,1,100,128.7,4.6,1.2,6947600.1,75667.4,,40.65372,-73.95722099999999,14.0,79602.0,5.910796644040527,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,3526589,1191180.0,1966,4,100,88.0,5.7,,,,,40.718957,-73.989571,3.0,18.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,4407799,81449.0,1914,1,100,71.5,9.9,0.4,2797623.4,30049.8,21.11,40.770113,-73.96242099999999,8.0,128.0,5.001258132283659,3.0497468618602293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12529,4040465,97260.0,1937,1,100,83.4,4.1,0.7,6749199.8,73971.4,,,,,,5.9099833052400985,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,2710362,112147.0,1926,1,100,76.4,14.1,,,,,40.764655,-73.977972,5.0,137.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14204,4842722,52800.0,1920,1,100,109.1,4.4,0.4,2431400.0,24314.0,119.13,,,,,5.811140992976701,4.780215333811269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,4423517,133394.0,1890,1,100,99.7,,,8978269.1,,123.77,40.747074,-73.988386,5.0,76.0,6.167306825304179,4.818425004551931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,4389734,82829.0,1986,1,100,62.2,6.9,0.0,469984.8,4699.8,11.15,40.752942,-73.97171,6.0,90.0,5.631928370888217,2.411439497906128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,2586431,59367.0,1920,1,100,97.3,14.0,0.2,1061603.0,10616.0,32.44,40.750027,-73.984365,5.0,84.0,5.2574953720277815,3.479392229247212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016,4407808,99750.0,1964,1,90,17.1,0.1,0.2,1689600.2,20504.4,1.6,40.706945000000005,-73.926951,1.0,453.0,4.49647076906475,0.47000362924573563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13076,2805374,123000.0,1941,1,100,67.9,3.6,,,,37.78,,,,,6.331145914670143,3.6317798620733637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8551,2638888,318060.0,1967,1,100,70.3,4.9,0.0,1091288.2,11067.8,10.28,40.876864000000005,-73.86157800000001,12.0,380.0,7.132737139569986,2.330200260027019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13783,2677900,146735.0,1954,1,100,84.5,4.5,0.1,1043893.9,10529.1,35.51,,,,,6.7271921752030455,3.5698143469549963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12785,4403233,69654.0,1941,1,100,66.8,3.3,0.6,3835472.4,41274.6,73.14,,,,,5.31664832323276,4.292375412721235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12973,2792083,144000.0,1952,1,100,107.1,3.8,1.0,11961899.8,129460.2,46.2,,,,,6.454254721835416,3.832979798087693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,4123405,108768.0,1902,1,100,45.7,13.0,,,,15.89,40.741066,-73.99968199999999,4.0,81.0,,2.7656899805486246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,2648351,60776.0,1950,1,100,80.5,7.6,0.5,2992023.0,29920.2,,40.767157,-73.953513,8.0,124.0,5.0682750735426705,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204,4000038,52536.0,1928,1,100,69.3,0.6,0.7,4111556.9,44211.4,,40.82977,-73.87562,9.0,62.0,5.431973751360711,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,2795657,70200.0,1955,1,100,66.6,3.1,0.1,450900.0,4600.0,61.38,40.882337,-73.879059,7.0,431.0,5.796361655949294,4.1170840491915905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8492,2804078,66368.0,1928,1,100,90.1,3.0,0.0,287400.0,2923.2,51.61,40.862715,-73.866434,11.0,330.0,6.125339630664009,3.9437154521606357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,4361071,395075.0,2010,1,75,103.6,15.3,0.0,294310.0,3087.9,83.52,40.725615999999995,-74.005253,2.0,37.0,2.747270914255491,4.425086124134329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8146,2660105,174671.0,1964,1,100,148.9,6.2,1.3,21922570.6,219225.7,216.03,40.822347,-73.879612,9.0,28.0,7.077413661822694,5.375417286928885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,4405824,704950.0,1910,1,90,97.8,19.6,0.1,10135716.2,101929.3,46.07,40.741969,-73.989322,5.0,58.0,6.288601778330518,3.830161978947826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14624,2660512,120278.0,1982,1,100,72.4,4.6,0.6,6802300.0,72622.6,53.33,,,,,5.889708638153595,3.9764990246125107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7103,3536026,54723.0,1924,1,100,94.0,5.4,0.8,4292230.2,45781.9,172.56,40.837379999999996,-73.914463,4.0,17902.0,5.429345628954441,5.150745002080901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10322,1547924,158402.0,2002,1,100,112.0,17.3,0.6,7726800.1,87850.1,14.04,40.651356,-73.86881,5.0,1070.0,6.01713229385656,2.641910398597665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
